"STATE","HUC12"
"Iowa","070802090203"
"Iowa","070802090204"
"Iowa","070802090205"
"Iowa","070802090206"
"Iowa","070802090207"
"Iowa","070802090301"
"Iowa","070802090302"
"Iowa","070802090401"
"Iowa","070802090402"
"Iowa","070802090403"
"Iowa","070802090404"
"Iowa","070802090405"
"Iowa","070802090406"
"Iowa","070802090407"
"Iowa","070802090408"
"Iowa","070802090501"
"Iowa","070802090502"
"Iowa","070802090503"
"Iowa","070802090504"
"Iowa","070802090601"
"Iowa","070802090602"
"Iowa","070802090603"
"Iowa","070802090604"
"Iowa","070802090605"
"Iowa","070802090606"
"Iowa","070802090701"
"Iowa","070802090702"
"Iowa","070802090703"
"Iowa","070802090704"
"Iowa","070802090705"
"Iowa","070802090801"
"Iowa","070802090802"
"Iowa","070802090803"
"Iowa","070802090804"
"Iowa","070802090805"
"Iowa","070802090806"
"Iowa","070802090901"
"Iowa","070802090902"
"Iowa","070802090903"
"Iowa","070802090904"
"Iowa","070802090905"
"Iowa","070802090906"
"Iowa","070802091001"
"Iowa","070802091002"
"Iowa","070802091101"
"Iowa","070802091102"
"Iowa","070802091103"
"Iowa","070802091104"
"Wisconsin","070900010101"
"Wisconsin","070900010102"
"Wisconsin","070900010103"
"Wisconsin","070900010104"
"Wisconsin","070900010105"
"Wisconsin","070900010106"
"Wisconsin","070900010107"
"Wisconsin","070900010201"
"Wisconsin","070900010202"
"Wisconsin","070900010203"
"Wisconsin","070900010204"
"Wisconsin","070900010205"
"Wisconsin","070900010206"
"Wisconsin","070900010207"
"Wisconsin","070900010301"
"Wisconsin","070900010302"
"Wisconsin","070900010303"
"Wisconsin","070900010401"
"Wisconsin","070900010402"
"Wisconsin","070900010403"
"Wisconsin","070900010501"
"Wisconsin","070900010502"
"Wisconsin","070900010503"
"Wisconsin","070900010504"
"Wisconsin","070900010601"
"Wisconsin","070900010602"
"Wisconsin","070900010603"
"Wisconsin","070900010604"
"Wisconsin","070900010605"
"Wisconsin","070900010606"
"Wisconsin","070900010607"
"Wisconsin","070900010608"
"Wisconsin","070900010701"
"Wisconsin","070900010702"
"Wisconsin","070900010703"
"Wisconsin","070900010704"
"Wisconsin","070900010801"
"Wisconsin","070900010802"
"Wisconsin","070900010803"
"Wisconsin","070900010804"
"Wisconsin","070900010901"
"Wisconsin","070900010902"
"Wisconsin","070900010903"
"Wisconsin","070900010904"
"Wisconsin","070900010905"
"Wisconsin","070900010906"
"Wisconsin","070900010907"
"Wisconsin","070900010908"
"Wisconsin","070900010909"
"Wisconsin","070900011001"
"Wisconsin","070900011002"
"Wisconsin","070900011003"
"Wisconsin","070900011004"
"Wisconsin","070900011005"
"Wisconsin","070900011101"
"Wisconsin","070900011102"
"Wisconsin","070900011103"
"Wisconsin","070900011104"
"Wisconsin","070900011105"
"Wisconsin","070900020101"
"Wisconsin","070900020102"
"Wisconsin","070900020201"
"Wisconsin","070900020202"
"Wisconsin","070900020203"
"Wisconsin","070900020301"
"Wisconsin","070900020302"
"Wisconsin","070900020303"
"Wisconsin","070900020304"
"Wisconsin","070900020305"
"Wisconsin","070900020306"
"Wisconsin","070900020401"
"Wisconsin","070900020402"
"Wisconsin","070900020403"
"Wisconsin","070900020404"
"Wisconsin","070900020405"
"Wisconsin","070900020501"
"Wisconsin","070900020502"
"Wisconsin","070900020503"
"Wisconsin","070900020504"
"Wisconsin","070900020601"
"Wisconsin","070900020602"
"Wisconsin","070900020603"
"Wisconsin","070900020604"
"Wisconsin","070900020701"
"Wisconsin","070900020702"
"Wisconsin","070900020703"
"Wisconsin","070900020801"
"Wisconsin","070900020802"
"Wisconsin","070900020803"
"Wisconsin","070900020901"
"Wisconsin","070900020902"
"Wisconsin","070900020903"
"Wisconsin","070900020904"
"Wisconsin","070900020905"
"Wisconsin","070900021001"
"Wisconsin","070900021002"
"Wisconsin","070900021003"
"Wisconsin","070900021004"
"Wisconsin","070900021005"
"Wisconsin","070900021006"
"Wisconsin","070900021101"
"Wisconsin","070900021102"
"Wisconsin","070900021201"
"Wisconsin","070900021202"
"Wisconsin","070900021301"
"Wisconsin","070900021302"
"Wisconsin","070900021303"
"Wisconsin","070900021401"
"Wisconsin","070900021402"
"Wisconsin","070900021403"
"Wisconsin","070900021404"
"Illinois","070900021405"
"Wisconsin","070900021405"
"Wisconsin","070900021406"
"Wisconsin","070900021407"
"Illinois","070900021408"
"Wisconsin","070900021408"
"Wisconsin","070900021501"
"Illinois","070900021502"
"Wisconsin","070900021502"
"Wisconsin","070900030101"
"Wisconsin","070900030102"
"Wisconsin","070900030103"
"Wisconsin","070900030201"
"Wisconsin","070900030202"
"Wisconsin","070900030203"
"Wisconsin","070900030204"
"Wisconsin","070900030301"
"Wisconsin","070900030302"
"Wisconsin","070900030303"
"Wisconsin","070900030304"
"Wisconsin","070900030305"
"Wisconsin","070900030306"
"Wisconsin","070900030401"
"Wisconsin","070900030402"
"Wisconsin","070900030403"
"Wisconsin","070900030404"
"Wisconsin","070900030501"
"Wisconsin","070900030502"
"Wisconsin","070900030601"
"Wisconsin","070900030602"
"Wisconsin","070900030603"
"Wisconsin","070900030701"
"Wisconsin","070900030702"
"Wisconsin","070900030703"
"Wisconsin","070900030801"
"Wisconsin","070900030802"
"Wisconsin","070900030803"
"Wisconsin","070900030804"
"Wisconsin","070900030805"
"Wisconsin","070900030806"
"Wisconsin","070900030901"
"Wisconsin","070900030902"
"Illinois","070900030903"
"Wisconsin","070900030903"
"Wisconsin","070900030904"
"Wisconsin","070900031001"
"Wisconsin","070900031002"
"Wisconsin","070900031003"
"Wisconsin","070900031004"
"Illinois","070900031005"
"Wisconsin","070900031005"
"Illinois","070900031006"
"Wisconsin","070900031006"
"Illinois","070900031101"
"Wisconsin","070900031101"
"Illinois","070900031102"
"Wisconsin","070900031102"
"Illinois","070900031103"
"Illinois","070900031104"
"Illinois","070900031201"
"Illinois","070900031202"
"Wisconsin","070900031202"
"Illinois","070900031203"
"Illinois","070900031204"
"Illinois","070900031301"
"Illinois","070900031302"
"Illinois","070900031303"
"Illinois","070900031304"
"Illinois","070900031305"
"Illinois","070900031306"
"Illinois","070900031401"
"Illinois","070900031402"
"Illinois","070900031403"
"Illinois","070900031404"
"Illinois","070900031405"
"Illinois","070900031406"
"Illinois","070900031501"
"Wisconsin","070900031501"
"Illinois","070900031502"
"Wisconsin","070900031502"
"Illinois","070900031503"
"Wisconsin","070900031503"
"Illinois","070900031601"
"Illinois","070900031602"
"Illinois","070900031603"
"Illinois","070900031604"
"Wisconsin","070900031604"
"Wisconsin","070900040101"
"Wisconsin","070900040102"
"Wisconsin","070900040103"
"Wisconsin","070900040201"
"Wisconsin","070900040202"
"Wisconsin","070900040203"
"Wisconsin","070900040301"
"Wisconsin","070900040302"
"Wisconsin","070900040401"
"Wisconsin","070900040402"
"Wisconsin","070900040403"
"Wisconsin","070900040404"
"Wisconsin","070900040501"
"Wisconsin","070900040502"
"Wisconsin","070900040503"
"Wisconsin","070900040601"
"Wisconsin","070900040602"
"Wisconsin","070900040603"
"Wisconsin","070900040604"
"Wisconsin","070900040605"
"Illinois","070900040701"
"Wisconsin","070900040701"
"Wisconsin","070900040702"
"Wisconsin","070900040703"
"Illinois","070900040704"
"Wisconsin","070900040704"
"Illinois","070900040705"
"Wisconsin","070900040705"
"Illinois","070900040801"
"Wisconsin","070900040801"
"Illinois","070900040802"
"Illinois","070900040803"
"Wisconsin","070900040803"
"Illinois","070900050101"
"Wisconsin","070900050101"
"Illinois","070900050102"
"Illinois","070900050103"
"Illinois","070900050104"
"Illinois","070900050105"
"Illinois","070900050106"
"Illinois","070900050107"
"Illinois","070900050201"
"Illinois","070900050202"
"Illinois","070900050203"
"Illinois","070900050301"
"Illinois","070900050302"
"Illinois","070900050303"
"Illinois","070900050304"
"Illinois","070900050305"
"Illinois","070900050306"
"Illinois","070900050401"
"Illinois","070900050402"
"Illinois","070900050403"
"Illinois","070900050404"
"Illinois","070900050405"
"Illinois","070900050406"
"Illinois","070900050407"
"Illinois","070900050408"
"Illinois","070900050501"
"Illinois","070900050502"
"Illinois","070900050503"
"Illinois","070900050601"
"Illinois","070900050602"
"Illinois","070900050603"
"Illinois","070900050604"
"Illinois","070900050605"
"Illinois","070900050606"
"Illinois","070900050607"
"Illinois","070900050608"
"Illinois","070900050609"
"Illinois","070900050610"
"Illinois","070900050701"
"Illinois","070900050702"
"Illinois","070900050703"
"Illinois","070900050704"
"Illinois","070900050705"
"Illinois","070900050706"
"Illinois","070900050707"
"Illinois","070900050708"
"Illinois","070900050709"
"Illinois","070900050801"
"Illinois","070900050802"
"Illinois","070900050803"
"Illinois","070900050804"
"Illinois","070900050901"
"Illinois","070900050902"
"Illinois","070900050903"
"Illinois","070900050904"
"Illinois","070900050905"
"Illinois","070900050906"
"Illinois","070900051001"
"Illinois","070900051002"
"Illinois","070900051003"
"Illinois","070900051004"
"Illinois","070900051101"
"Illinois","070900051102"
"Illinois","070900051103"
"Illinois","070900051104"
"Illinois","070900051201"
"Illinois","070900051202"
"Illinois","070900051301"
"Illinois","070900051302"
"Illinois","070900060101"
"Illinois","070900060102"
"Illinois","070900060103"
"Illinois","070900060104"
"Illinois","070900060105"
"Illinois","070900060201"
"Illinois","070900060202"
"Illinois","070900060203"
"Illinois","070900060204"
"Illinois","070900060205"
"Illinois","070900060206"
"Illinois","070900060207"
"Illinois","070900060208"
"Illinois","070900060301"
"Wisconsin","070900060301"
"Illinois","070900060302"
"Wisconsin","070900060302"
"Illinois","070900060303"
"Wisconsin","070900060303"
"Illinois","070900060304"
"Illinois","070900060305"
"Illinois","070900060306"
"Illinois","070900060401"
"Illinois","070900060402"
"Illinois","070900060501"
"Illinois","070900060502"
"Illinois","070900060503"
"Illinois","070900060504"
"Illinois","070900060601"
"Illinois","070900060602"
"Illinois","070900060603"
"Illinois","070900060604"
"Illinois","070900060605"
"Illinois","070900060606"
"Illinois","070900060607"
"Illinois","070900060608"
"Illinois","070900060609"
"Illinois","070900060701"
"Illinois","070900060702"
"Illinois","070900060703"
"Illinois","070900060704"
"Illinois","070900060801"
"Illinois","070900060802"
"Illinois","070900060803"
"Illinois","070900070101"
"Illinois","070900070102"
"Illinois","070900070103"
"Illinois","070900070104"
"Illinois","070900070105"
"Illinois","070900070106"
"Illinois","070900070201"
"Illinois","070900070202"
"Illinois","070900070203"
"Illinois","070900070204"
"Illinois","070900070205"
"Illinois","070900070206"
"Illinois","070900070207"
"Illinois","070900070208"
"Illinois","070900070301"
"Illinois","070900070302"
"Illinois","070900070303"
"Illinois","070900070304"
"Illinois","070900070305"
"Illinois","070900070306"
"Illinois","070900070401"
"Illinois","070900070402"
"Illinois","070900070403"
"Illinois","070900070404"
"Illinois","070900070405"
"Illinois","070900070501"
"Illinois","070900070502"
"Illinois","070900070503"
"Illinois","070900070504"
"Illinois","070900070601"
"Illinois","070900070602"
"Illinois","070900070603"
"Illinois","070900070604"
"Minnesota","071000010101"
"Minnesota","071000010102"
"Minnesota","071000010103"
"Minnesota","071000010104"
"Minnesota","071000010201"
"Minnesota","071000010202"
"Minnesota","071000010203"
"Minnesota","071000010204"
"Minnesota","071000010301"
"Minnesota","071000010302"
"Minnesota","071000010303"
"Minnesota","071000010401"
"Minnesota","071000010402"
"Minnesota","071000010403"
"Minnesota","071000010404"
"Minnesota","071000010501"
"Minnesota","071000010502"
"Minnesota","071000010503"
"Minnesota","071000010504"
"Minnesota","071000010505"
"Minnesota","071000010601"
"Minnesota","071000010602"
"Minnesota","071000010603"
"Minnesota","071000010604"
"Minnesota","071000010605"
"Minnesota","071000010701"
"Minnesota","071000010702"
"Minnesota","071000010703"
"Minnesota","071000010704"
"Minnesota","071000010801"
"Minnesota","071000010802"
"Minnesota","071000010803"
"Minnesota","071000010804"
"Minnesota","071000010805"
"Minnesota","071000010806"
"Iowa","071000020101"
"Minnesota","071000020101"
"Iowa","071000020102"
"Minnesota","071000020102"
"Minnesota","071000020103"
"Minnesota","071000020104"
"Iowa","071000020105"
"Minnesota","071000020105"
"Iowa","071000020106"
"Minnesota","071000020106"
"Iowa","071000020201"
"Iowa","071000020202"
"Iowa","071000020203"
"Iowa","071000020204"
"Iowa","071000020205"
"Iowa","071000020301"
"Iowa","071000020302"
"Iowa","071000020401"
"Iowa","071000020402"
"Iowa","071000020403"
"Iowa","071000020404"
"Iowa","071000020501"
"Iowa","071000020502"
"Iowa","071000020503"
"Iowa","071000020601"
"Iowa","071000020602"
"Iowa","071000020701"
"Iowa","071000020702"
"Iowa","071000020703"
"Iowa","071000020801"
"Iowa","071000020802"
"Iowa","071000020803"
"Iowa","071000020804"
"Iowa","071000020901"
"Iowa","071000020902"
"Iowa","071000020903"
"Minnesota","071000030101"
"Minnesota","071000030102"
"Minnesota","071000030103"
"Minnesota","071000030104"
"Minnesota","071000030105"
"Iowa","071000030106"
"Iowa","071000030107"
"Minnesota","071000030107"
"Iowa","071000030108"
"Minnesota","071000030108"
"Iowa","071000030201"
"Iowa","071000030202"
"Iowa","071000030301"
"Iowa","071000030302"
"Iowa","071000030303"
"Iowa","071000030304"
"Iowa","071000030401"
"Iowa","071000030402"
"Iowa","071000030403"
"Iowa","071000030404"
"Iowa","071000030501"
"Iowa","071000030502"
"Iowa","071000030503"
"Iowa","071000030504"
"Iowa","071000030601"
"Iowa","071000030602"
"Iowa","071000030603"
"Iowa","071000030604"
"Iowa","071000030701"
"Iowa","071000030702"
"Iowa","071000030703"
"Iowa","071000030704"
"Iowa","071000030705"
"Iowa","071000030801"
"Iowa","071000030802"
"Iowa","071000030803"
"Iowa","071000030804"
"Iowa","071000030805"
"Iowa","071000030806"
"Iowa","071000030901"
"Iowa","071000030902"
"Iowa","071000030903"
"Iowa","071000040101"
"Iowa","071000040102"
"Iowa","071000040103"
"Iowa","071000040104"
"Iowa","071000040201"
"Iowa","071000040202"
"Iowa","071000040203"
"Iowa","071000040204"
"Iowa","071000040301"
"Iowa","071000040302"
"Iowa","071000040303"
"Iowa","071000040401"
"Iowa","071000040402"
"Iowa","071000040403"
"Iowa","071000040404"
"Iowa","071000040501"
"Iowa","071000040502"
"Iowa","071000040503"
"Iowa","071000040504"
"Iowa","071000040601"
"Iowa","071000040602"
"Iowa","071000040603"
"Iowa","071000040604"
"Iowa","071000040605"
"Iowa","071000040606"
"Iowa","071000040701"
"Iowa","071000040702"
"Iowa","071000040703"
"Iowa","071000040704"
"Iowa","071000040705"
"Iowa","071000040706"
"Iowa","071000040707"
"Iowa","071000040801"
"Iowa","071000040802"
"Iowa","071000040803"
"Iowa","071000040901"
"Iowa","071000040902"
"Iowa","071000040903"
"Iowa","071000040904"
"Iowa","071000040905"
"Iowa","071000040906"
"Iowa","071000040907"
"Iowa","071000040908"
"Iowa","071000040909"
"Iowa","071000040910"
"Iowa","071000040911"
"Iowa","071000041001"
"Iowa","071000041002"
"Iowa","071000041003"
"Iowa","071000050101"
"Iowa","071000050102"
"Iowa","071000050103"
"Iowa","071000050104"
"Iowa","071000050201"
"Iowa","071000050202"
"Iowa","071000050203"
"Iowa","071000050204"
"Iowa","071000050205"
"Iowa","071000050301"
"Iowa","071000050302"
"Iowa","071000050303"
"Iowa","071000050401"
"Iowa","071000050402"
"Iowa","071000050403"
"Iowa","071000050501"
"Iowa","071000050502"
"Iowa","071000050503"
"Iowa","071000050601"
"Iowa","071000050602"
"Iowa","071000050603"
"Iowa","071000050604"
"Iowa","071000050605"
"Iowa","071000050606"
"Iowa","071000050701"
"Iowa","071000050702"
"Iowa","071000050703"
"Iowa","071000050704"
"Iowa","071000050705"
"Iowa","071000060101"
"Iowa","071000060102"
"Iowa","071000060103"
"Iowa","071000060201"
"Iowa","071000060202"
"Iowa","071000060203"
"Iowa","071000060204"
"Iowa","071000060205"
"Iowa","071000060206"
"Iowa","071000060207"
"Iowa","071000060208"
"Iowa","071000060301"
"Iowa","071000060302"
"Iowa","071000060303"
"Iowa","071000060304"
"Iowa","071000060305"
"Iowa","071000060306"
"Iowa","071000060307"
"Iowa","071000060308"
"Iowa","071000060309"
"Iowa","071000060310"
"Iowa","071000060401"
"Iowa","071000060402"
"Iowa","071000060403"
"Iowa","071000060501"
"Iowa","071000060502"
"Iowa","071000060503"
"Iowa","071000060504"
"Iowa","071000060505"
"Iowa","071000060601"
"Iowa","071000060602"
"Iowa","071000060603"
"Iowa","071000060604"
"Iowa","071000060605"
"Iowa","071000060701"
"Iowa","071000060702"
"Iowa","071000060801"
"Iowa","071000060802"
"Iowa","071000060803"
"Iowa","071000060804"
"Iowa","071000060805"
"Iowa","071000060806"
"Iowa","071000060901"
"Iowa","071000060902"
"Iowa","071000060903"
"Iowa","071000060904"
"Iowa","071000061001"
"Iowa","071000061002"
"Iowa","071000061003"
"Iowa","071000061004"
"Iowa","071000061005"
"Iowa","071000061101"
"Iowa","071000061102"
"Iowa","071000061201"
"Iowa","071000061202"
"Iowa","071000061203"
"Iowa","071000061204"
"Iowa","071000061301"
"Iowa","071000061302"
"Iowa","071000061401"
"Iowa","071000061402"
"Iowa","071000061403"
"Iowa","071000061404"
"Iowa","071000061405"
"Iowa","071000061406"
"Iowa","071000061501"
"Iowa","071000061502"
"Iowa","071000061503"
"Iowa","071000061504"
"Iowa","071000061505"
"Iowa","071000061601"
"Iowa","071000061602"
"Iowa","071000061701"
"Iowa","071000061702"
"Iowa","071000061703"
"Iowa","071000070101"
"Iowa","071000070102"
"Iowa","071000070103"
"Iowa","071000070104"
"Iowa","071000070201"
"Iowa","071000070202"
"Iowa","071000070203"
"Iowa","071000070204"
"Iowa","071000070205"
"Iowa","071000070206"
"Iowa","071000070301"
"Iowa","071000070302"
"Iowa","071000070303"
"Iowa","071000070401"
"Iowa","071000070402"
"Iowa","071000070403"
"Iowa","071000070404"
"Iowa","071000070501"
"Iowa","071000070502"
"Iowa","071000070601"
"Iowa","071000070602"
"Iowa","071000070603"
"Iowa","071000070701"
"Iowa","071000070702"
"Iowa","071000070703"
"Iowa","071000070704"
"Iowa","071000070801"
"Iowa","071000070802"
"Iowa","071000070803"
"Iowa","071000070901"
"Iowa","071000070902"
"Iowa","071000070903"
"Iowa","071000070904"
"Iowa","071000080101"
"Iowa","071000080102"
"Iowa","071000080103"
"Iowa","071000080201"
"Iowa","071000080202"
"Iowa","071000080301"
"Iowa","071000080302"
"Iowa","071000080303"
"Iowa","071000080304"
"Iowa","071000080401"
"Iowa","071000080402"
"Iowa","071000080403"
"Iowa","071000080404"
"Iowa","071000080405"
"Iowa","071000080501"
"Iowa","071000080502"
"Iowa","071000080503"
"Iowa","071000080504"
"Iowa","071000080505"
"Iowa","071000080601"
"Iowa","071000080602"
"Iowa","071000080603"
"Iowa","071000080604"
"Iowa","071000080605"
