HUC12,Lake_Chla,Obs_HABs_Treat_Num,Obs_HABs_Treat_Risk,Obs_Deficiencies_n,Obs_AltSource,Obs_Cyano_ugl,Obs_DBP_Viol_n,Obs_Tot_Carbon_tt_n,Obs_turb_exceed_n,Obs_RTCR_mcl_n,Obs_HAB_DW_Risk,Obs_DW_Ops_Risk,Obs_Lake_Risk,Obs_DW_Viol_Risk,Pred_Cyan_ugl,Pred_DBP_freq,Pred_DWOps_Risk,Pred_Lake_Risk,Pred_HABDW_Risk,Est_HABDW_Risk,Est_DWOps_Risk,Est_Lake_Risk
10801060101,4.591182567,2,0.966666667,0,1,NA,0,0,0,0,0.454174082,0.392197125,0.197150106,0,0.064673434,4.014172727,0.375624807,0.197242614,0.462877092,0.287279911,0.202046036,0.219157822
10801060102,4.591182567,2,0.966666667,0,1,NA,0,0,0,0,0.454174082,0.392197125,0.197150106,0,0.064673434,4.014172727,0.375624807,0.197242614,0.462877092,0.287279911,0.202046036,0.219157822
10801060401,3.721931072,3,0.666666667,0,1,NA,11,0,0,0,0.398356803,0.318275154,0.188166042,0.020952381,0.054565071,8.827201282,0.35464209,0.188621102,0.403039197,0.358759848,0.294117647,0.209170873
10801060402,4.044427638,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196390048,0,0.056956647,6.616539394,0.350250551,0.201879872,0.475373076,0.29003931,0.206022856,0.218312919
10801060405,3.721931072,3,0.666666667,0,1,NA,11,0,0,0,0.398356803,0.318275154,0.188166042,0.020952381,0.054565071,8.827201282,0.35464209,0.188621102,0.403039197,0.358759848,0.294117647,0.209170873
10801060406,6.462105686,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198767701,0,0.062307771,10.27406984,0.341414707,0.271977776,0.489298382,0.291522646,0.206022856,0.220955987
10801060407,4.155819243,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197896266,0,0.048411038,6.787755556,0.344934676,0.212494788,0.467551202,0.290978987,0.206022856,0.219987274
10801060502,4.913683827,2,0.8,0,1,NA,0,0,0,0,NA,NA,0.197898861,0,0.055684203,5.896506061,0.347117867,0.200287278,0.417196416,0.329338093,0.253196931,0.219990159
10801060703,2.636957726,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197336557,0,0.046174298,8.050494949,0.346678627,0.205386655,0.468626599,0.290629804,0.206022856,0.219365085
10801070102,2.636957726,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197336557,0,0.046174298,8.050494949,0.346678627,0.205386655,0.468626599,0.290629804,0.206022856,0.219365085
10801070201,4.044427638,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196390048,0,0.056956647,6.616539394,0.350250551,0.201879872,0.475373076,0.29003931,0.206022856,0.218312919
10801070406,4.6767769,0,1,0,1,NA,0,0,0,0,0.462119785,0.400410678,0.196122091,0.00625,0.054325362,6.532528283,0.392397668,0.197259717,0.46409786,0.278666948,0.191815857,0.218015049
10801070506,4.6767769,0,1,0,1,NA,0,0,0,0,0.462119785,0.400410678,0.196122091,0.00625,0.054325362,6.532528283,0.392397668,0.197259717,0.46409786,0.278666948,0.191815857,0.218015049
10802010202,4.856828995,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196346121,0,0.057628256,6.52835368,0.344829437,0.204338878,0.468066277,0.290011905,0.206022856,0.218264088
10802010501,3.168537962,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198020965,0,0.060748009,9.043250505,0.3397229,0.244779205,0.465923243,0.291056783,0.206022856,0.220125894
10802010601,4.364531518,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197470174,0,0.057583982,5.753872727,0.351212734,0.205012262,0.468854385,0.290713163,0.206022856,0.219513618
10802010602,4.364531518,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197470174,0,0.057583982,5.753872727,0.351212734,0.205012262,0.468854385,0.290713163,0.206022856,0.219513618
10802010603,6.167509731,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199082817,0,0.073272272,10.84811429,0.343038555,0.21429032,0.478134691,0.291719237,0.206022856,0.22130628
10802010604,5.196329982,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197063823,0,0.058167812,6.772788889,0.350049899,0.205693606,0.489933213,0.290459655,0.206022856,0.219061907
10802010605,6.167509731,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199082817,0,0.073272272,10.84811429,0.343038555,0.21429032,0.478134691,0.291719237,0.206022856,0.22130628
10802010606,6.863259205,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197931253,0,0.066883864,7.734180952,0.343998711,0.207825439,0.473652153,0.291000815,0.206022856,0.220026167
10802010607,4.457515064,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196810523,0,0.060426779,7.123420346,0.348848917,0.20279192,0.465978638,0.29030163,0.206022856,0.218780331
10802010608,4.113863823,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194503167,0,0.052351124,6.342490676,0.358101712,0.200933234,0.471492159,0.288862149,0.206022856,0.216215406
10802010609,4.77843349,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197104407,0,0.056242089,5.823416073,0.348425509,0.203794349,0.468403654,0.290484974,0.206022856,0.219107021
10802010610,4.77843349,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197104407,0,0.056242089,5.823416073,0.348425509,0.203794349,0.468403654,0.290484974,0.206022856,0.219107021
10802010702,7.328105478,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.248174481,0,0.065769552,6.505362771,0.347167285,0.208463401,0.486467585,0.322345851,0.206022856,0.275878008
10802020101,4.610973058,12,0.866666667,0,1,0.062727273,0,0,0,0,0.434776332,0.367777263,0.196398982,0,0.09823314,32.97231905,0.353640838,0.196287743,0.44087828,0.311989554,0.233011578,0.21832285
10802020201,5.018261664,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198226106,0,0.061489117,6.117375902,0.344073755,0.208481045,0.470675923,0.291184764,0.206022856,0.220353934
10802020204,5.563476399,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19864637,0,0.062513202,9.576969841,0.344481056,0.209020751,0.469921382,0.291446952,0.206022856,0.220821112
10802020205,4.563615988,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197216731,0,0.058263603,5.714287013,0.352977606,0.20334718,0.466635005,0.290555049,0.206022856,0.219231884
10802020206,4.563615988,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197216731,0,0.058263603,5.714287013,0.352977606,0.20334718,0.466635005,0.290555049,0.206022856,0.219231884
10802020207,4.364531518,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197470174,0,0.057583982,5.753872727,0.351212734,0.205012262,0.468854385,0.290713163,0.206022856,0.219513618
10802030102,2.364010012,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194754442,0,0.053015294,11.77450606,0.350701206,0.202153467,0.486232886,0.289018911,0.206022856,0.216494731
10802030103,2.364010012,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194754442,0,0.053015294,11.77450606,0.350701206,0.202153467,0.486232886,0.289018911,0.206022856,0.216494731
10802040101,4.563615988,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197216731,0,0.058263603,5.714287013,0.352977606,0.20334718,0.466635005,0.290555049,0.206022856,0.219231884
10802040102,13.27118819,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.399670678,0,0.074174,11.83799293,0.35516026,0.424751415,0.675484508,0.416859161,0.206022856,0.444285609
10802040105,3.812146992,0,1,0,0,NA,0,0,0,0,NA,NA,0.183222909,0,0.056655095,39.81768462,0.334776947,0.185846366,0.476880242,0.147400485,0.040700712,0.203675942
10802040106,3.812146992,0,1,0,0,NA,0,0,0,0,NA,NA,0.183222909,0,0.056655095,39.81768462,0.334776947,0.185846366,0.476880242,0.147400485,0.040700712,0.203675942
10802040202,4.623244341,NA,NA,NA,0,NA,16,0,0,0,NA,NA,0.196450417,0.007619048,0.066932884,8.857880952,0.238499568,0.197754781,0.428997974,0.183600886,0.071100022,0.218380027
10802040204,13.27118819,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.399670678,0,0.074174,11.83799293,0.35516026,0.424751415,0.675484508,0.416859161,0.206022856,0.444285609
10802040207,6.911547883,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199073207,0,0.068381986,9.878266667,0.346194978,0.255900515,0.487240934,0.291713241,0.206022856,0.221295596
10802040301,6.234698919,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19822313,0,0.07042507,7.817080952,0.347075659,0.206594269,0.470284817,0.291182907,0.206022856,0.220350626
10802040302,7.937519822,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.247657118,0,0.068376546,6.496481818,0.358301112,0.217126298,0.5007426,0.322023086,0.206022856,0.275302892
10802040303,10.44602693,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298496267,0,0.06969114,9.975381818,0.358660303,0.287786766,0.546619084,0.353739897,0.206022856,0.331817176
10802040307,6.911547883,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199073207,0,0.068381986,9.878266667,0.346194978,0.255900515,0.487240934,0.291713241,0.206022856,0.221295596
10802040401,5.083397302,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196750076,0,0.060438343,7.478194949,0.349810146,0.20348116,0.467691529,0.290263919,0.206022856,0.218713136
10802050202,4.745040436,0,1,0,1,NA,0,0,0,0,NA,NA,0.195953757,0,0.051213365,7.916755556,0.382550687,0.196726293,0.494984113,0.278215338,0.191815857,0.217827925
10802050401,4.745040436,0,1,0,1,NA,0,0,0,0,NA,NA,0.195953757,0,0.051213365,7.916755556,0.382550687,0.196726293,0.494984113,0.278215338,0.191815857,0.217827925
10802050402,7.017239832,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.217901036,0,0.067119913,8.159833333,0.372638629,0.201692652,0.491365405,0.317513942,0.223308024,0.242225162
10802050503,5.382669852,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198123285,0,0.061518971,7.630269841,0.34534688,0.209009151,0.468419329,0.291120617,0.206022856,0.220239635
10802050504,5.382669852,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198123285,0,0.061518971,7.630269841,0.34534688,0.209009151,0.468419329,0.291120617,0.206022856,0.220239635
10802050601,6.305615445,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.209898946,0,0.062750663,7.574914286,0.350863998,0.206317634,0.479264827,0.29846705,0.206022856,0.233329804
10802050602,5.574683811,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.197102162,0,0.0590073,10.32604444,0.37215234,0.198160834,0.484302433,0.304538234,0.223308024,0.219104526
10802050603,4.750272486,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.197280966,0,0.059214592,6.200011111,0.364389724,0.199638556,0.46180044,0.304649783,0.223308024,0.219303289
10802050701,5.02972959,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197680302,0,0.059846073,7.773792063,0.344429871,0.210005926,0.459983106,0.290844255,0.206022856,0.219747203
10802050702,6.112916849,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.214797656,0,0.067077878,8.083164286,0.343710086,0.208431123,0.479088753,0.301523188,0.206022856,0.238775353
10802050801,5.382669852,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198123285,0,0.061518971,7.630269841,0.34534688,0.209009151,0.468419329,0.291120617,0.206022856,0.220239635
10802050901,4.756608253,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197519488,0,0.057798448,5.368280952,0.346460628,0.205102069,0.466981221,0.290743929,0.206022856,0.219568437
10802050902,4.722599371,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19710919,0,0.060375363,5.5578,0.350850604,0.203033996,0.468068991,0.290487958,0.206022856,0.219112338
10802050904,5.16286278,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197768696,0,0.06069023,7.685432234,0.349617332,0.20551441,0.465914021,0.290899401,0.206022856,0.219845464
10802060104,4.220947498,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.191192958,0,0.046466348,5.154924009,0.393525054,0.200639685,0.523951898,0.286797023,0.206022856,0.212535682
10802060201,4.275373276,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197249209,0,0.056315488,5.973539394,0.344091825,0.203414352,0.463799322,0.290575311,0.206022856,0.219267987
10802060202,4.823152677,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197753831,0,0.053648097,6.38305368,0.345033054,0.207272526,0.461032822,0.290890127,0.206022856,0.219828939
10802060301,5.001071476,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19845926,0,0.058732286,7.832506061,0.344395327,0.209649952,0.468929611,0.291330221,0.206022856,0.220613115
10802060302,4.435621721,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194585993,0,0.050378862,5.706190676,0.353171073,0.20112683,0.471700826,0.288913821,0.206022856,0.216307478
10802060303,4.876832496,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195610664,0,0.05308356,5.561757343,0.355063295,0.202469093,0.471187886,0.289553078,0.206022856,0.217446532
10802060305,7.358240229,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.248674408,0,0.066972323,9.550496104,0.346753206,0.211269901,0.487348105,0.322657739,0.206022856,0.276433742
10802070101,4.7455973,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195673317,0,0.058927974,6.188487013,0.349560204,0.2031975,0.466416496,0.289592166,0.206022856,0.21751618
10802070201,5.072384373,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197602133,0,0.054033768,6.969812898,0.347554715,0.205544788,0.490587053,0.290795488,0.206022856,0.219660307
10802070302,3.846322485,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.187805626,0,0.053672083,6.050774009,0.422321726,0.196242473,0.517016425,0.284683782,0.206022856,0.208770224
10802070401,4.675180747,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.192532333,0,0.053390286,6.834429565,0.367035481,0.200329235,0.481940102,0.287632613,0.206022856,0.21402457
10802070402,4.39889466,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.190956764,0,0.05479372,6.044574009,0.405185274,0.199634521,0.5012056,0.286649669,0.206022856,0.212273121
10802070403,4.942898039,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197972253,0,0.06030821,7.689542569,0.342301649,0.246863467,0.465716115,0.291026393,0.206022856,0.220071743
10802070404,6.145921602,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.217762393,0,0.066616686,9.276736508,0.34529749,0.207638887,0.475771499,0.303372787,0.206022856,0.242071042
10802070405,4.942898039,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197972253,0,0.06030821,7.689542569,0.342301649,0.246863467,0.465716115,0.291026393,0.206022856,0.220071743
10900010101,5.108267215,NA,NA,NA,0,NA,0,0,0,0,NA,NA,0.196184728,0,0.041100974,10.20123527,0.270083058,0.197488458,0.438196951,0.179416307,0.070130343,0.218084678
10900010102,10.66839361,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.299607829,0,0.065965476,10.44569293,0.351615967,0.321534304,0.554012107,0.354433362,0.206022856,0.333052821
10900010201,5.288271331,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197461087,0,0.060266302,8.153177778,0.352353185,0.221421187,0.484934377,0.290707495,0.206022856,0.219503517
10900010202,4.99024324,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198199638,0,0.062995942,6.554860012,0.352356865,0.205232284,0.46844455,0.291168251,0.206022856,0.220324512
10900010205,6.980666602,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198953087,0,0.071051358,9.346647619,0.353265503,0.209598804,0.485432603,0.291638302,0.206022856,0.221162068
10900010301,4.838238423,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197931354,0,0.057480046,5.264322222,0.352941008,0.207535639,0.468906224,0.291000878,0.206022856,0.220026279
10900010401,5.017183642,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197539185,0,0.063047064,6.440777778,0.345981637,0.205594535,0.462915872,0.290756217,0.206022856,0.219590333
10900010402,5.017183642,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197539185,0,0.063047064,6.440777778,0.345981637,0.205594535,0.462915872,0.290756217,0.206022856,0.219590333
10900010501,5.239721465,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.1974943,0,0.057599286,7.213555556,0.354282692,0.214391574,0.481194274,0.290728215,0.206022856,0.219540437
10900010601,7.561590287,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19870024,0,0.068481105,8.263196104,0.351213749,0.210214088,0.473313853,0.29148056,0.206022856,0.220880995
10900010702,6.212478055,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197946072,0,0.07304849,9.336936508,0.347337733,0.206402319,0.470230854,0.29101006,0.206022856,0.22004264
10900010703,5.391890953,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197420711,0,0.065338914,8.560444444,0.349193208,0.204437819,0.46849041,0.290682305,0.206022856,0.219458634
10900010901,8.685834083,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.278926749,0,0.080306863,9.783429437,0.375032521,0.226744728,0.50469045,0.355585803,0.223308024,0.310063128
10900010902,7.335658199,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.22744576,0,0.070620773,9.666712771,0.349873545,0.209847532,0.485212169,0.309413909,0.206022856,0.252835356
10900020101,7.826760151,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.232394581,0,0.075432805,9.963079437,0.349723145,0.215221166,0.491684952,0.31250131,0.206022856,0.25833661
10900020102,5.839382496,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198446409,0,0.065365379,8.231843346,0.350090596,0.206354858,0.468555645,0.291322203,0.206022856,0.22059883
10900020103,8.64666127,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.248898347,0,0.068556517,9.342462771,0.343876675,0.216808425,0.500272848,0.322797447,0.206022856,0.276682679
10900020105,5.470807997,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197347931,0,0.062780688,9.687012393,0.351937292,0.203907954,0.46559462,0.2906369,0.206022856,0.219377729
10900020401,5.126516263,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197993188,0,0.059502746,8.999406838,0.3490872,0.205888389,0.465987902,0.291039454,0.206022856,0.220095016
10900020501,6.318465117,1,0.866666667,0,1,NA,0,0,0,0,NA,NA,0.199779737,0,0.058145197,23.239694,0.355722515,0.212803059,0.452415447,0.313986887,0.232874075,0.222080995
10900020502,5.707923782,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.198514165,0,0.045478997,13.74785749,0.368834097,0.198397295,0.470398084,0.305530938,0.223445526,0.220674149
10900020503,5.96106922,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197784447,0,0.063877786,10.65772222,0.357499967,0.249156224,0.505226766,0.290909228,0.206022856,0.219862973
10900030101,6.202616048,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198210368,0,0.069092119,7.564247619,0.348445637,0.207038182,0.468618192,0.291174945,0.206022856,0.220336439
10900030102,4.416145733,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195669207,0,0.057790995,5.601788295,0.354270854,0.202468571,0.467439941,0.289589602,0.206022856,0.217511611
10900030207,7.320432124,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198908611,0,0.068816202,8.282629437,0.349054128,0.213819697,0.475824552,0.291610555,0.206022856,0.221112627
10900030208,6.010880152,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.19808623,0,0.068621428,7.150169841,0.37249076,0.198302422,0.464159211,0.30515216,0.223308024,0.220198445
10900040101,6.135552634,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198080279,0,0.068274231,10.48302222,0.352434217,0.205984181,0.466583868,0.291093787,0.206022856,0.220191829
10900040102,6.398646786,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198681509,0,0.071309182,11.48968095,0.350582066,0.206018625,0.474463871,0.291468874,0.206022856,0.220860173
10900040201,5.470807997,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197347931,0,0.062780688,9.687012393,0.351937292,0.203907954,0.46559462,0.2906369,0.206022856,0.219377729
10900040202,4.975106764,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19655515,0,0.057176012,6.266040171,0.353698195,0.202212702,0.470789025,0.290142311,0.206022856,0.21849645
10900040203,4.757227689,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195411264,0,0.055735909,5.740406838,0.367622692,0.201674944,0.477934157,0.28942868,0.206022856,0.217224874
10900040401,9.498651011,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.248985643,0,0.061106366,11.75188182,0.355439171,0.234682957,0.520715131,0.322851907,0.206022856,0.276779719
10900040502,4.959590787,0,1,0,1,NA,0,0,0,0,NA,NA,0.196783351,0,0.058785978,5.486290171,0.534468192,0.197675618,0.59448193,0.902598784,0.959079284,0.218750126
10900040602,4.546627459,5,0.6,1,1,0.083333333,1,0,0,0,NA,NA,0.194222833,0.001904762,0.090738053,4.839429272,0.342489583,0.195076124,0.410696865,0.377522894,0.315029337,0.215903779
10900040606,4.546627459,5,0.6,1,1,0.083333333,1,0,0,0,NA,NA,0.194222833,0.001904762,0.090738053,4.839429272,0.342489583,0.195076124,0.410696865,0.377522894,0.315029337,0.215903779
10900040607,4.546627459,5,0.6,1,1,0.083333333,1,0,0,0,NA,NA,0.194222833,0.001904762,0.090738053,4.839429272,0.342489583,0.195076124,0.410696865,0.377522894,0.315029337,0.215903779
10900040701,7.306096221,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199100584,0,0.072024424,9.362596104,0.349100395,0.212730205,0.481907377,0.291730321,0.206022856,0.22132603
10900040803,5.097382447,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197248594,0,0.060028158,7.299273504,0.352911372,0.203674228,0.470562496,0.290574927,0.206022856,0.219267304
10900040804,5.52487595,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.1981088,0,0.06110073,7.807511111,0.356271894,0.206513139,0.471727122,0.291111581,0.206022856,0.220223534
10900040907,5.81391847,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197869517,0,0.068407221,9.908744444,0.356924758,0.234796437,0.503807384,0.2909623,0.206022856,0.21995754
10900040909,5.482900821,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19797486,0,0.064475522,10.81405556,0.358163701,0.229587386,0.505595783,0.29102802,0.206022856,0.220074642
10900040910,6.142522157,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198015573,0,0.0691382,9.969022222,0.353611133,0.249115367,0.507399879,0.291053419,0.206022856,0.2201199
10900050102,5.06482314,4,0.666666667,0,1,NA,0,0,0,0,NA,NA,0.198441998,0,0.067150491,3.662046732,0.323380141,0.198448102,0.409438847,0.362949785,0.294117647,0.220593926
10900050301,5.06482314,4,0.666666667,0,1,NA,0,0,0,0,NA,NA,0.198441998,0,0.067150491,3.662046732,0.323380141,0.198448102,0.409438847,0.362949785,0.294117647,0.220593926
11000010101,5.397862381,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197530087,0,0.057573526,8.16285873,0.348185752,0.206465291,0.46414375,0.290750541,0.206022856,0.219580219
11000010103,3.736391338,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198128977,0,0.061479055,6.590339394,0.344618852,0.207716401,0.464558848,0.291124168,0.206022856,0.220245963
11000010104,4.162467968,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198016825,0,0.059099592,5.753806061,0.344722281,0.206219638,0.464032583,0.291054201,0.206022856,0.220121292
11000010201,6.442399107,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198551164,0,0.068846157,7.728280952,0.348048166,0.211897111,0.470703814,0.291387557,0.206022856,0.220715279
11000010601,3.634960631,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198729409,0,0.062652756,8.489122222,0.353271252,0.20769691,0.473209795,0.291498757,0.206022856,0.220913421
11000010602,3.634960631,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198729409,0,0.062652756,8.489122222,0.353271252,0.20769691,0.473209795,0.291498757,0.206022856,0.220913421
11000010702,3.634960631,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198729409,0,0.062652756,8.489122222,0.353271252,0.20769691,0.473209795,0.291498757,0.206022856,0.220913421
11000020103,5.486910829,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197893438,0,0.056334841,7.537825397,0.352198525,0.206509587,0.466743032,0.290977223,0.206022856,0.219984131
11000020104,6.228766118,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198235072,0,0.06270446,7.069469841,0.347799297,0.208264207,0.467612286,0.291190357,0.206022856,0.220363901
11000020105,4.745040436,0,1,0,1,NA,0,0,0,0,NA,NA,0.195953757,0,0.051213365,7.916755556,0.382550687,0.196726293,0.494984113,0.278215338,0.191815857,0.217827925
11000020206,5.587634416,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198505735,0,0.065616801,10.50121111,0.352866545,0.205727602,0.475584056,0.291359214,0.206022856,0.220664778
11000030101,5.728330395,0,1,10,1,NA,0,0,0,0,NA,NA,0.19741238,0,0.057253749,10.79835556,0.377840049,0.197852557,0.477001657,0.282795122,0.196329171,0.219449372
11000030103,5.728330395,0,1,10,1,NA,0,0,0,0,NA,NA,0.19741238,0,0.057253749,10.79835556,0.377840049,0.197852557,0.477001657,0.282795122,0.196329171,0.219449372
11000030202,5.402661205,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19755885,0,0.05607147,7.420822222,0.353192174,0.205404708,0.476488717,0.290768486,0.206022856,0.219612193
11000030203,5.868492104,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.210188691,0,0.06761532,6.245146032,0.369630414,0.199256009,0.49750255,0.312702473,0.223308024,0.233651893
11000030301,5.390853254,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.198719215,0,0.063281628,7.333896825,0.366565833,0.200213912,0.485329975,0.305547058,0.223308024,0.220902089
11000030302,6.848305613,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.211666498,0,0.07530615,9.545319048,0.366037695,0.210301224,0.510001406,0.313624426,0.223308024,0.235294667
11000030303,6.704275469,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.199104178,0,0.067971912,11.56496667,0.371785509,0.216896607,0.497992034,0.305787223,0.223308024,0.221330025
11000030304,5.267868696,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197416024,0,0.058412723,6.851754457,0.350099026,0.20502295,0.465494982,0.290679381,0.206022856,0.219453423
11000030305,5.085586884,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196508874,0,0.057185928,6.734073504,0.357029078,0.204432363,0.486406036,0.290113441,0.206022856,0.218445009
11000040101,5.017305512,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196752027,0,0.059154712,6.800536508,0.348175863,0.204749815,0.465352006,0.290265136,0.206022856,0.218715305
